Time resolution is 1 ps
Simulation start!
Time = 411581000 ns, PN = 0, FSK_Out =  398
Time = 411612000 ns, PN = 0, FSK_Out = 4094
Time = 411642000 ns, PN = 0, FSK_Out = 3695
Time = 411673000 ns, PN = 0, FSK_Out = 3312
Time = 411703000 ns, PN = 0, FSK_Out = 2958
Time = 411734000 ns, PN = 0, FSK_Out = 2648
Time = 411764000 ns, PN = 0, FSK_Out = 2394
Time = 411795000 ns, PN = 0, FSK_Out = 2205
Time = 411825000 ns, PN = 0, FSK_Out = 2089
Time = 411856000 ns, PN = 0, FSK_Out = 2050
Time = 411886000 ns, PN = 0, FSK_Out = 2090
Time = 411917000 ns, PN = 0, FSK_Out = 2206
Time = 411947000 ns, PN = 0, FSK_Out = 2396
Time = 411978000 ns, PN = 0, FSK_Out = 2650
Time = 412008000 ns, PN = 0, FSK_Out = 2961
Time = 412039000 ns, PN = 0, FSK_Out = 3314
Time = 412069000 ns, PN = 0, FSK_Out = 3698
Time = 412100000 ns, PN = 1, FSK_Out =    2
Time = 412130000 ns, PN = 1, FSK_Out = 2650
Time = 412161000 ns, PN = 1, FSK_Out = 3314
Time = 412191000 ns, PN = 1, FSK_Out =    2
Time = 412222000 ns, PN = 1, FSK_Out =  784
Time = 412252000 ns, PN = 1, FSK_Out = 1448
Time = 412283000 ns, PN = 1, FSK_Out = 1891
Time = 412313000 ns, PN = 1, FSK_Out = 2046
Time = 412344000 ns, PN = 1, FSK_Out = 1890
Time = 412374000 ns, PN = 1, FSK_Out = 1446
Time = 412405000 ns, PN = 1, FSK_Out =  782
Time = 412436000 ns, PN = 1, FSK_Out = 4094
Time = 412466000 ns, PN = 1, FSK_Out = 3312
Time = 412497000 ns, PN = 1, FSK_Out = 2648
Time = 412527000 ns, PN = 1, FSK_Out = 2205
Time = 412558000 ns, PN = 1, FSK_Out = 2050
Time = 412588000 ns, PN = 1, FSK_Out = 2206
Time = 412619000 ns, PN = 1, FSK_Out = 2650
Time = 412649000 ns, PN = 1, FSK_Out = 3314
Time = 412680000 ns, PN = 1, FSK_Out =    2
Time = 412710000 ns, PN = 1, FSK_Out =  784
Time = 412741000 ns, PN = 1, FSK_Out = 1448
Time = 412771000 ns, PN = 1, FSK_Out = 1891
Time = 412802000 ns, PN = 1, FSK_Out = 2046
Time = 412832000 ns, PN = 1, FSK_Out = 1890
Time = 412863000 ns, PN = 1, FSK_Out = 1446
Time = 412893000 ns, PN = 1, FSK_Out =  782
Time = 412924000 ns, PN = 1, FSK_Out = 4094
Time = 412954000 ns, PN = 1, FSK_Out = 3312
Time = 412985000 ns, PN = 1, FSK_Out = 2648
Time = 413015000 ns, PN = 1, FSK_Out = 2205
Time = 413046000 ns, PN = 1, FSK_Out = 2050
Time = 413076000 ns, PN = 1, FSK_Out = 2206
Time = 413107000 ns, PN = 1, FSK_Out = 2650
Time = 413137000 ns, PN = 1, FSK_Out = 3314
Time = 413168000 ns, PN = 1, FSK_Out =    2
Time = 413198000 ns, PN = 1, FSK_Out =  784
Time = 413229000 ns, PN = 1, FSK_Out = 1448
Time = 413259000 ns, PN = 1, FSK_Out = 1891
Time = 413290000 ns, PN = 1, FSK_Out = 2046
Time = 413321000 ns, PN = 1, FSK_Out = 1890
Time = 413351000 ns, PN = 1, FSK_Out = 1446
Time = 413382000 ns, PN = 1, FSK_Out =  782
Time = 413412000 ns, PN = 1, FSK_Out = 4094
Time = 413443000 ns, PN = 1, FSK_Out = 3312
Time = 413473000 ns, PN = 1, FSK_Out = 2648
Time = 413504000 ns, PN = 1, FSK_Out = 2205
Time = 413534000 ns, PN = 1, FSK_Out = 2050
Time = 413565000 ns, PN = 1, FSK_Out = 2206
Time = 413595000 ns, PN = 1, FSK_Out = 2650
Time = 413626000 ns, PN = 1, FSK_Out = 3314
Time = 413656000 ns, PN = 1, FSK_Out =    2
Time = 413687000 ns, PN = 1, FSK_Out =  784
Time = 413717000 ns, PN = 1, FSK_Out = 1448
Time = 413748000 ns, PN = 1, FSK_Out = 1891
Time = 413778000 ns, PN = 1, FSK_Out = 2046
Time = 413809000 ns, PN = 1, FSK_Out = 1890
Time = 413839000 ns, PN = 1, FSK_Out = 1446
Time = 413870000 ns, PN = 1, FSK_Out =  782
Time = 413900000 ns, PN = 1, FSK_Out = 4094
Time = 413931000 ns, PN = 1, FSK_Out = 3312
Time = 413961000 ns, PN = 1, FSK_Out = 2648
Time = 413992000 ns, PN = 1, FSK_Out = 2205
Time = 414022000 ns, PN = 1, FSK_Out = 2050
Time = 414053000 ns, PN = 1, FSK_Out = 2206
Time = 414083000 ns, PN = 1, FSK_Out = 2650
Time = 414114000 ns, PN = 1, FSK_Out = 3314
Time = 414145000 ns, PN = 1, FSK_Out =    2
Time = 414175000 ns, PN = 1, FSK_Out =  784
Time = 414206000 ns, PN = 1, FSK_Out = 1448
Time = 414236000 ns, PN = 1, FSK_Out = 1891
Time = 414267000 ns, PN = 1, FSK_Out = 2046
Time = 414297000 ns, PN = 1, FSK_Out = 1890
Time = 414328000 ns, PN = 1, FSK_Out = 1446
Time = 414358000 ns, PN = 1, FSK_Out =  782
Time = 414389000 ns, PN = 1, FSK_Out = 4094
Time = 414419000 ns, PN = 1, FSK_Out = 3312
Time = 414450000 ns, PN = 1, FSK_Out = 2648
Time = 414480000 ns, PN = 1, FSK_Out = 2205
Time = 414511000 ns, PN = 1, FSK_Out = 2050
Time = 414541000 ns, PN = 1, FSK_Out = 2206
Time = 414572000 ns, PN = 1, FSK_Out = 2650
Time = 414602000 ns, PN = 1, FSK_Out = 3314
Time = 414633000 ns, PN = 1, FSK_Out =    2
Time = 414663000 ns, PN = 1, FSK_Out =  784
Time = 414694000 ns, PN = 1, FSK_Out = 1448
Time = 414724000 ns, PN = 1, FSK_Out = 1891
Time = 414755000 ns, PN = 1, FSK_Out = 2046
Time = 414785000 ns, PN = 1, FSK_Out = 1890
Time = 414816000 ns, PN = 1, FSK_Out = 1446
Time = 414846000 ns, PN = 1, FSK_Out =  782
Time = 414877000 ns, PN = 1, FSK_Out = 4094
Time = 414907000 ns, PN = 1, FSK_Out = 3312
Time = 414938000 ns, PN = 1, FSK_Out = 2648
Time = 414969000 ns, PN = 1, FSK_Out = 2205
Time = 414999000 ns, PN = 1, FSK_Out = 2050
Time = 415030000 ns, PN = 1, FSK_Out = 2206
Time = 415060000 ns, PN = 1, FSK_Out = 2650
Time = 415091000 ns, PN = 1, FSK_Out = 3314
Time = 415121000 ns, PN = 1, FSK_Out =    2
Time = 415152000 ns, PN = 1, FSK_Out =  784
Time = 415182000 ns, PN = 1, FSK_Out = 1448
Time = 415213000 ns, PN = 1, FSK_Out = 1891
Time = 415243000 ns, PN = 1, FSK_Out = 2046
Time = 415274000 ns, PN = 1, FSK_Out = 1890
Time = 415304000 ns, PN = 1, FSK_Out = 1446
Time = 415335000 ns, PN = 1, FSK_Out =  782
Time = 415365000 ns, PN = 1, FSK_Out = 4094
Time = 415396000 ns, PN = 1, FSK_Out = 3312
Time = 415426000 ns, PN = 1, FSK_Out = 2648
Time = 415457000 ns, PN = 1, FSK_Out = 2205
Time = 415487000 ns, PN = 1, FSK_Out = 2050
Time = 415518000 ns, PN = 1, FSK_Out = 2206
Time = 415548000 ns, PN = 1, FSK_Out = 2650
Time = 415579000 ns, PN = 1, FSK_Out = 3314
Time = 415609000 ns, PN = 1, FSK_Out =    2
Time = 415640000 ns, PN = 1, FSK_Out =  784
Time = 415670000 ns, PN = 1, FSK_Out = 1448
Time = 415701000 ns, PN = 1, FSK_Out = 1891
Time = 415731000 ns, PN = 1, FSK_Out = 2046
Time = 415762000 ns, PN = 1, FSK_Out = 1890
Time = 415792000 ns, PN = 1, FSK_Out = 1446
Time = 415823000 ns, PN = 1, FSK_Out =  782
Time = 415854000 ns, PN = 1, FSK_Out = 4094
Time = 415884000 ns, PN = 1, FSK_Out = 3312
Time = 415915000 ns, PN = 1, FSK_Out = 2648
Time = 415945000 ns, PN = 1, FSK_Out = 2205
Time = 415976000 ns, PN = 1, FSK_Out = 2050
Time = 416006000 ns, PN = 1, FSK_Out = 2206
Time = 416037000 ns, PN = 1, FSK_Out = 2650
Time = 416067000 ns, PN = 1, FSK_Out = 3314
Time = 416098000 ns, PN = 1, FSK_Out =    2
Time = 416128000 ns, PN = 1, FSK_Out =  784
Time = 416159000 ns, PN = 1, FSK_Out = 1448
Time = 416189000 ns, PN = 1, FSK_Out = 1891
Time = 416220000 ns, PN = 1, FSK_Out = 2046
Time = 416250000 ns, PN = 1, FSK_Out = 1890
Time = 416281000 ns, PN = 1, FSK_Out = 1446
Time = 416311000 ns, PN = 1, FSK_Out =  782
Time = 416342000 ns, PN = 1, FSK_Out = 4094
Time = 416372000 ns, PN = 1, FSK_Out = 3312
Time = 416403000 ns, PN = 1, FSK_Out = 2648
Time = 416433000 ns, PN = 1, FSK_Out = 2205
Time = 416464000 ns, PN = 1, FSK_Out = 2050
Time = 416494000 ns, PN = 1, FSK_Out = 2206
Time = 416525000 ns, PN = 1, FSK_Out = 2650
Time = 416555000 ns, PN = 1, FSK_Out = 3314
Time = 416586000 ns, PN = 1, FSK_Out =    2
Time = 416616000 ns, PN = 1, FSK_Out =  784
Time = 416647000 ns, PN = 1, FSK_Out = 1448
Time = 416678000 ns, PN = 1, FSK_Out = 1891
Time = 416708000 ns, PN = 1, FSK_Out = 2046
Time = 416739000 ns, PN = 1, FSK_Out = 1890
Time = 416769000 ns, PN = 1, FSK_Out = 1446
Time = 416800000 ns, PN = 1, FSK_Out =  782
Time = 416830000 ns, PN = 1, FSK_Out = 4094
Time = 416861000 ns, PN = 1, FSK_Out = 3312
Time = 416891000 ns, PN = 1, FSK_Out = 2648
Time = 416922000 ns, PN = 1, FSK_Out = 2205
Time = 416952000 ns, PN = 1, FSK_Out = 2050
Time = 416983000 ns, PN = 1, FSK_Out = 2206
Time = 417013000 ns, PN = 1, FSK_Out = 2650
Time = 417044000 ns, PN = 1, FSK_Out = 3314
Time = 417074000 ns, PN = 1, FSK_Out =    2
Time = 417105000 ns, PN = 1, FSK_Out =  784
Time = 417135000 ns, PN = 1, FSK_Out = 1448
Time = 417166000 ns, PN = 1, FSK_Out = 1891
Time = 417196000 ns, PN = 1, FSK_Out = 2046
Time = 417227000 ns, PN = 1, FSK_Out = 1890
Time = 417257000 ns, PN = 1, FSK_Out = 1446
Time = 417288000 ns, PN = 1, FSK_Out =  782
Time = 417318000 ns, PN = 1, FSK_Out = 4094
Time = 417349000 ns, PN = 1, FSK_Out = 3312
Time = 417379000 ns, PN = 1, FSK_Out = 2648
Time = 417410000 ns, PN = 1, FSK_Out = 2205
Time = 417440000 ns, PN = 1, FSK_Out = 2050
Time = 417471000 ns, PN = 1, FSK_Out = 2206
Time = 417501000 ns, PN = 1, FSK_Out = 2650
Time = 417532000 ns, PN = 1, FSK_Out = 3314
Time = 417563000 ns, PN = 1, FSK_Out =    2
Time = 417593000 ns, PN = 1, FSK_Out =  784
Time = 417624000 ns, PN = 1, FSK_Out = 1448
Time = 417654000 ns, PN = 1, FSK_Out = 1891
Time = 417685000 ns, PN = 1, FSK_Out = 2046
Time = 417715000 ns, PN = 1, FSK_Out = 1890
Time = 417746000 ns, PN = 1, FSK_Out = 1446
Time = 417776000 ns, PN = 1, FSK_Out =  782
Time = 417807000 ns, PN = 1, FSK_Out = 4094
Time = 417837000 ns, PN = 1, FSK_Out = 3312
Time = 417868000 ns, PN = 1, FSK_Out = 2648
Time = 417898000 ns, PN = 1, FSK_Out = 2205
Time = 417929000 ns, PN = 1, FSK_Out = 2050
Time = 417959000 ns, PN = 1, FSK_Out = 2206
Time = 417990000 ns, PN = 1, FSK_Out = 2650
Time = 418020000 ns, PN = 1, FSK_Out = 3314
Time = 418051000 ns, PN = 1, FSK_Out =    2
Time = 418081000 ns, PN = 1, FSK_Out =  784
Time = 418112000 ns, PN = 1, FSK_Out = 1448
Time = 418142000 ns, PN = 1, FSK_Out = 1891
Time = 418173000 ns, PN = 1, FSK_Out = 2046
Time = 418203000 ns, PN = 1, FSK_Out = 1890
Time = 418234000 ns, PN = 1, FSK_Out = 1446
Time = 418264000 ns, PN = 1, FSK_Out =  782
Time = 418295000 ns, PN = 1, FSK_Out = 4094
Time = 418325000 ns, PN = 1, FSK_Out = 3312
Time = 418356000 ns, PN = 1, FSK_Out = 2648
Time = 418387000 ns, PN = 1, FSK_Out = 2205
Time = 418417000 ns, PN = 1, FSK_Out = 2050
Time = 418448000 ns, PN = 1, FSK_Out = 2206
Time = 418478000 ns, PN = 1, FSK_Out = 2650
Time = 418509000 ns, PN = 1, FSK_Out = 3314
Time = 418539000 ns, PN = 1, FSK_Out =    2
Time = 418570000 ns, PN = 1, FSK_Out =  784
Time = 418600000 ns, PN = 1, FSK_Out = 1448
Time = 418631000 ns, PN = 1, FSK_Out = 1891
Time = 418661000 ns, PN = 1, FSK_Out = 2046
Time = 418692000 ns, PN = 1, FSK_Out = 1890
Time = 418722000 ns, PN = 1, FSK_Out = 1446
Time = 418753000 ns, PN = 1, FSK_Out =  782
Time = 418783000 ns, PN = 1, FSK_Out = 4094
Time = 418814000 ns, PN = 1, FSK_Out = 3312
Time = 418844000 ns, PN = 1, FSK_Out = 2648
Time = 418875000 ns, PN = 1, FSK_Out = 2205
Time = 418905000 ns, PN = 1, FSK_Out = 2050
Time = 418936000 ns, PN = 1, FSK_Out = 2206
Time = 418966000 ns, PN = 1, FSK_Out = 2650
Time = 418997000 ns, PN = 1, FSK_Out = 3314
Time = 419027000 ns, PN = 1, FSK_Out =    2
Time = 419058000 ns, PN = 1, FSK_Out =  784
Time = 419088000 ns, PN = 1, FSK_Out = 1448
Time = 419119000 ns, PN = 1, FSK_Out = 1891
Time = 419149000 ns, PN = 1, FSK_Out = 2046
Time = 419180000 ns, PN = 1, FSK_Out = 1890
Time = 419211000 ns, PN = 1, FSK_Out = 1446
Time = 419241000 ns, PN = 1, FSK_Out =  782
Time = 419272000 ns, PN = 1, FSK_Out = 4094
Time = 419302000 ns, PN = 1, FSK_Out = 3312
Time = 419333000 ns, PN = 1, FSK_Out = 2648
Time = 419363000 ns, PN = 1, FSK_Out = 2205
Time = 419394000 ns, PN = 1, FSK_Out = 2050
Time = 419424000 ns, PN = 1, FSK_Out = 2206
Time = 419455000 ns, PN = 1, FSK_Out = 2650
Time = 419485000 ns, PN = 1, FSK_Out = 3314
Time = 419516000 ns, PN = 1, FSK_Out =    2
Time = 419546000 ns, PN = 1, FSK_Out =  784
Time = 419577000 ns, PN = 1, FSK_Out = 1448
Time = 419607000 ns, PN = 1, FSK_Out = 1891
Time = 419638000 ns, PN = 1, FSK_Out = 2046
Time = 419668000 ns, PN = 1, FSK_Out = 1890
Time = 419699000 ns, PN = 1, FSK_Out = 1446
Time = 419729000 ns, PN = 1, FSK_Out =  782
Time = 419760000 ns, PN = 1, FSK_Out = 4094
Time = 419790000 ns, PN = 1, FSK_Out = 3312
Time = 419821000 ns, PN = 1, FSK_Out = 2648
Time = 419851000 ns, PN = 1, FSK_Out = 2205
Time = 419882000 ns, PN = 1, FSK_Out = 2050
Time = 419912000 ns, PN = 0, FSK_Out = 2206
Time = 419943000 ns, PN = 0, FSK_Out =  401
Time = 419973000 ns, PN = 0, FSK_Out =  784
Time = 420004000 ns, PN = 0, FSK_Out = 1138
Time = 420034000 ns, PN = 0, FSK_Out = 1448
Time = 420065000 ns, PN = 0, FSK_Out = 1702
Time = 420096000 ns, PN = 0, FSK_Out = 1891
Time = 420126000 ns, PN = 0, FSK_Out = 2007
Time = 420157000 ns, PN = 0, FSK_Out = 2046
Time = 420187000 ns, PN = 0, FSK_Out = 2006
Time = 420218000 ns, PN = 0, FSK_Out = 1890
Time = 420248000 ns, PN = 0, FSK_Out = 1700
Time = 420279000 ns, PN = 0, FSK_Out = 1446
Time = 420309000 ns, PN = 0, FSK_Out = 1135
Time = 420340000 ns, PN = 0, FSK_Out =  782
Time = 420370000 ns, PN = 0, FSK_Out =  398
Time = 420401000 ns, PN = 0, FSK_Out = 4094
Time = 420431000 ns, PN = 0, FSK_Out = 3695
Time = 420462000 ns, PN = 0, FSK_Out = 3312
Time = 420492000 ns, PN = 0, FSK_Out = 2958
Time = 420523000 ns, PN = 0, FSK_Out = 2648
Time = 420553000 ns, PN = 0, FSK_Out = 2394
Time = 420584000 ns, PN = 0, FSK_Out = 2205
Time = 420614000 ns, PN = 0, FSK_Out = 2089
Time = 420645000 ns, PN = 0, FSK_Out = 2050
Time = 420675000 ns, PN = 0, FSK_Out = 2090
Time = 420706000 ns, PN = 0, FSK_Out = 2206
Time = 420736000 ns, PN = 0, FSK_Out = 2396
Time = 420767000 ns, PN = 0, FSK_Out = 2650
Time = 420797000 ns, PN = 0, FSK_Out = 2961
Time = 420828000 ns, PN = 0, FSK_Out = 3314
Time = 420858000 ns, PN = 0, FSK_Out = 3698
Time = 420889000 ns, PN = 0, FSK_Out =    2
Time = 420920000 ns, PN = 0, FSK_Out =  401
Time = 420950000 ns, PN = 0, FSK_Out =  784
Time = 420981000 ns, PN = 0, FSK_Out = 1138
Time = 421011000 ns, PN = 0, FSK_Out = 1448
Time = 421042000 ns, PN = 0, FSK_Out = 1702
Time = 421072000 ns, PN = 0, FSK_Out = 1891
Time = 421103000 ns, PN = 0, FSK_Out = 2007
Time = 421133000 ns, PN = 0, FSK_Out = 2046
Time = 421164000 ns, PN = 0, FSK_Out = 2006
Time = 421194000 ns, PN = 0, FSK_Out = 1890
Time = 421225000 ns, PN = 0, FSK_Out = 1700
Time = 421255000 ns, PN = 0, FSK_Out = 1446
Time = 421286000 ns, PN = 0, FSK_Out = 1135
Time = 421316000 ns, PN = 0, FSK_Out =  782
Time = 421347000 ns, PN = 0, FSK_Out =  398
Time = 421377000 ns, PN = 0, FSK_Out = 4094
Time = 421408000 ns, PN = 0, FSK_Out = 3695
Time = 421438000 ns, PN = 0, FSK_Out = 3312
Time = 421469000 ns, PN = 0, FSK_Out = 2958
Time = 421499000 ns, PN = 0, FSK_Out = 2648
Time = 421530000 ns, PN = 0, FSK_Out = 2394
Time = 421560000 ns, PN = 0, FSK_Out = 2205
Time = 421591000 ns, PN = 0, FSK_Out = 2089
Time = 421621000 ns, PN = 0, FSK_Out = 2050
Time = 421652000 ns, PN = 0, FSK_Out = 2090
Time = 421682000 ns, PN = 0, FSK_Out = 2206
Time = 421713000 ns, PN = 0, FSK_Out = 2396
Time = 421744000 ns, PN = 0, FSK_Out = 2650
Time = 421774000 ns, PN = 0, FSK_Out = 2961
Time = 421805000 ns, PN = 0, FSK_Out = 3314
Time = 421835000 ns, PN = 0, FSK_Out = 3698
Time = 421866000 ns, PN = 0, FSK_Out =    2
Time = 421896000 ns, PN = 0, FSK_Out =  401
Time = 421927000 ns, PN = 0, FSK_Out =  784
Time = 421957000 ns, PN = 0, FSK_Out = 1138
Time = 421988000 ns, PN = 0, FSK_Out = 1448
Time = 422018000 ns, PN = 0, FSK_Out = 1702
Time = 422049000 ns, PN = 0, FSK_Out = 1891
Time = 422079000 ns, PN = 0, FSK_Out = 2007
Time = 422110000 ns, PN = 0, FSK_Out = 2046
Time = 422140000 ns, PN = 0, FSK_Out = 2006
Time = 422171000 ns, PN = 0, FSK_Out = 1890
Time = 422201000 ns, PN = 0, FSK_Out = 1700
Time = 422232000 ns, PN = 0, FSK_Out = 1446
Time = 422262000 ns, PN = 0, FSK_Out = 1135
Time = 422293000 ns, PN = 0, FSK_Out =  782
Time = 422323000 ns, PN = 0, FSK_Out =  398
Time = 422354000 ns, PN = 0, FSK_Out = 4094
Time = 422384000 ns, PN = 0, FSK_Out = 3695
Time = 422415000 ns, PN = 0, FSK_Out = 3312
Time = 422445000 ns, PN = 0, FSK_Out = 2958
Time = 422476000 ns, PN = 0, FSK_Out = 2648
Time = 422506000 ns, PN = 0, FSK_Out = 2394
Time = 422537000 ns, PN = 0, FSK_Out = 2205
Time = 422567000 ns, PN = 0, FSK_Out = 2089
Time = 422598000 ns, PN = 0, FSK_Out = 2050
Time = 422629000 ns, PN = 0, FSK_Out = 2090
Time = 422659000 ns, PN = 0, FSK_Out = 2206
Time = 422690000 ns, PN = 0, FSK_Out = 2396
Time = 422720000 ns, PN = 0, FSK_Out = 2650
Time = 422751000 ns, PN = 0, FSK_Out = 2961
Time = 422781000 ns, PN = 0, FSK_Out = 3314
Time = 422812000 ns, PN = 0, FSK_Out = 3698
Time = 422842000 ns, PN = 0, FSK_Out =    2
Time = 422873000 ns, PN = 0, FSK_Out =  401
Time = 422903000 ns, PN = 0, FSK_Out =  784
Time = 422934000 ns, PN = 0, FSK_Out = 1138
Time = 422964000 ns, PN = 0, FSK_Out = 1448
Time = 422995000 ns, PN = 0, FSK_Out = 1702
Time = 423025000 ns, PN = 0, FSK_Out = 1891
Time = 423056000 ns, PN = 0, FSK_Out = 2007
Time = 423086000 ns, PN = 0, FSK_Out = 2046
Time = 423117000 ns, PN = 0, FSK_Out = 2006
Time = 423147000 ns, PN = 0, FSK_Out = 1890
Time = 423178000 ns, PN = 0, FSK_Out = 1700
Time = 423208000 ns, PN = 0, FSK_Out = 1446
Time = 423239000 ns, PN = 0, FSK_Out = 1135
Time = 423269000 ns, PN = 0, FSK_Out =  782
Time = 423300000 ns, PN = 0, FSK_Out =  398
Time = 423330000 ns, PN = 0, FSK_Out = 4094
Time = 423361000 ns, PN = 0, FSK_Out = 3695
Time = 423391000 ns, PN = 0, FSK_Out = 3312
Time = 423422000 ns, PN = 0, FSK_Out = 2958
Time = 423453000 ns, PN = 0, FSK_Out = 2648
Time = 423483000 ns, PN = 0, FSK_Out = 2394
Time = 423514000 ns, PN = 0, FSK_Out = 2205
Time = 423544000 ns, PN = 0, FSK_Out = 2089
Time = 423575000 ns, PN = 0, FSK_Out = 2050
Time = 423605000 ns, PN = 0, FSK_Out = 2090
Time = 423636000 ns, PN = 0, FSK_Out = 2206
Time = 423666000 ns, PN = 0, FSK_Out = 2396
Time = 423697000 ns, PN = 0, FSK_Out = 2650
Time = 423727000 ns, PN = 0, FSK_Out = 2961
Time = 423758000 ns, PN = 0, FSK_Out = 3314
Time = 423788000 ns, PN = 0, FSK_Out = 3698
Time = 423819000 ns, PN = 0, FSK_Out =    2
Time = 423849000 ns, PN = 0, FSK_Out =  401
Time = 423880000 ns, PN = 0, FSK_Out =  784
Time = 423910000 ns, PN = 0, FSK_Out = 1138
Time = 423941000 ns, PN = 0, FSK_Out = 1448
Time = 423971000 ns, PN = 0, FSK_Out = 1702
Time = 424002000 ns, PN = 0, FSK_Out = 1891
Time = 424032000 ns, PN = 0, FSK_Out = 2007
Time = 424063000 ns, PN = 0, FSK_Out = 2046
Time = 424093000 ns, PN = 0, FSK_Out = 2006
Time = 424124000 ns, PN = 0, FSK_Out = 1890
Time = 424154000 ns, PN = 0, FSK_Out = 1700
Time = 424185000 ns, PN = 0, FSK_Out = 1446
Time = 424215000 ns, PN = 0, FSK_Out = 1135
Time = 424246000 ns, PN = 0, FSK_Out =  782
Time = 424276000 ns, PN = 0, FSK_Out =  398
Time = 424307000 ns, PN = 0, FSK_Out = 4094
Time = 424338000 ns, PN = 0, FSK_Out = 3695
Time = 424368000 ns, PN = 0, FSK_Out = 3312
Time = 424399000 ns, PN = 0, FSK_Out = 2958
Time = 424429000 ns, PN = 0, FSK_Out = 2648
Time = 424460000 ns, PN = 0, FSK_Out = 2394
Time = 424490000 ns, PN = 0, FSK_Out = 2205
Time = 424521000 ns, PN = 0, FSK_Out = 2089
Time = 424551000 ns, PN = 0, FSK_Out = 2050
Time = 424582000 ns, PN = 0, FSK_Out = 2090
Time = 424612000 ns, PN = 0, FSK_Out = 2206
Time = 424643000 ns, PN = 0, FSK_Out = 2396
Time = 424673000 ns, PN = 0, FSK_Out = 2650
Time = 424704000 ns, PN = 0, FSK_Out = 2961
Time = 424734000 ns, PN = 0, FSK_Out = 3314
Time = 424765000 ns, PN = 0, FSK_Out = 3698
Time = 424795000 ns, PN = 0, FSK_Out =    2
Time = 424826000 ns, PN = 0, FSK_Out =  401
Time = 424856000 ns, PN = 0, FSK_Out =  784
Time = 424887000 ns, PN = 0, FSK_Out = 1138
Time = 424917000 ns, PN = 0, FSK_Out = 1448
Time = 424948000 ns, PN = 0, FSK_Out = 1702
Time = 424978000 ns, PN = 0, FSK_Out = 1891
Time = 425009000 ns, PN = 0, FSK_Out = 2007
Time = 425039000 ns, PN = 0, FSK_Out = 2046
Time = 425070000 ns, PN = 0, FSK_Out = 2006
Time = 425100000 ns, PN = 0, FSK_Out = 1890
Time = 425131000 ns, PN = 0, FSK_Out = 1700
Time = 425162000 ns, PN = 0, FSK_Out = 1446
Time = 425192000 ns, PN = 0, FSK_Out = 1135
Time = 425223000 ns, PN = 0, FSK_Out =  782
Time = 425253000 ns, PN = 0, FSK_Out =  398
Time = 425284000 ns, PN = 0, FSK_Out = 4094
Time = 425314000 ns, PN = 0, FSK_Out = 3695
Time = 425345000 ns, PN = 0, FSK_Out = 3312
Time = 425375000 ns, PN = 0, FSK_Out = 2958
Time = 425406000 ns, PN = 0, FSK_Out = 2648
Time = 425436000 ns, PN = 0, FSK_Out = 2394
Time = 425467000 ns, PN = 0, FSK_Out = 2205
Time = 425497000 ns, PN = 0, FSK_Out = 2089
Time = 425528000 ns, PN = 0, FSK_Out = 2050
Time = 425558000 ns, PN = 0, FSK_Out = 2090
Time = 425589000 ns, PN = 0, FSK_Out = 2206
Time = 425619000 ns, PN = 0, FSK_Out = 2396
Time = 425650000 ns, PN = 0, FSK_Out = 2650
Time = 425680000 ns, PN = 0, FSK_Out = 2961
Time = 425711000 ns, PN = 0, FSK_Out = 3314
Time = 425741000 ns, PN = 0, FSK_Out = 3698
Time = 425772000 ns, PN = 0, FSK_Out =    2
Time = 425802000 ns, PN = 0, FSK_Out =  401
Time = 425833000 ns, PN = 0, FSK_Out =  784
Time = 425863000 ns, PN = 0, FSK_Out = 1138
Time = 425894000 ns, PN = 0, FSK_Out = 1448
Time = 425924000 ns, PN = 0, FSK_Out = 1702
Time = 425955000 ns, PN = 0, FSK_Out = 1891
Time = 425986000 ns, PN = 0, FSK_Out = 2007
Time = 426016000 ns, PN = 0, FSK_Out = 2046
Time = 426047000 ns, PN = 0, FSK_Out = 2006
Time = 426077000 ns, PN = 0, FSK_Out = 1890
Time = 426108000 ns, PN = 0, FSK_Out = 1700
Time = 426138000 ns, PN = 0, FSK_Out = 1446
Time = 426169000 ns, PN = 0, FSK_Out = 1135
Time = 426199000 ns, PN = 0, FSK_Out =  782
Time = 426230000 ns, PN = 0, FSK_Out =  398
Time = 426260000 ns, PN = 0, FSK_Out = 4094
Time = 426291000 ns, PN = 0, FSK_Out = 3695
Time = 426321000 ns, PN = 0, FSK_Out = 3312
Time = 426352000 ns, PN = 0, FSK_Out = 2958
Time = 426382000 ns, PN = 0, FSK_Out = 2648
Time = 426413000 ns, PN = 0, FSK_Out = 2394
Time = 426443000 ns, PN = 0, FSK_Out = 2205
Time = 426474000 ns, PN = 0, FSK_Out = 2089
Time = 426504000 ns, PN = 0, FSK_Out = 2050
Time = 426535000 ns, PN = 0, FSK_Out = 2090
Time = 426565000 ns, PN = 0, FSK_Out = 2206
Time = 426596000 ns, PN = 0, FSK_Out = 2396
Time = 426626000 ns, PN = 0, FSK_Out = 2650
Time = 426657000 ns, PN = 0, FSK_Out = 2961
Time = 426687000 ns, PN = 0, FSK_Out = 3314
Time = 426718000 ns, PN = 0, FSK_Out = 3698
Time = 426748000 ns, PN = 0, FSK_Out =    2
Time = 426779000 ns, PN = 0, FSK_Out =  401
Time = 426809000 ns, PN = 0, FSK_Out =  784
Time = 426840000 ns, PN = 0, FSK_Out = 1138
Time = 426871000 ns, PN = 0, FSK_Out = 1448
